5865,I,mentioned this at checkout
5866,I,raised one complaint
5867,bed,too cold
5868,I,was informed that room temperatures are controlled by reception
5869,I,couldn't find the hairdryer
5870,people who design hotel bathrooms,do not use them themselves
5871,reception,invisible to a first-time customer
5872,I,looked in every drawer and every cupboard
5873,location,Absolutely brilliant
5874,housekeeping,did a fantastic job as well.
5875,Room,exceptionally clean
5876,staff,extremely friendly at check in and at check out
5877,quality of the room,fantastic
5878,staff,not friendly
5879,second room,ok
5880,staff,speek poor english
5881,room,Good size
5882,location,Quiet
5883,location,"Very close to Tube, cafes, pubs etc."
5884,rate,good
5885,location,safe central
5886,staff member,friendliness
5887,microwave,always welcome
5888,room fridge,big
5889,team,comply
5890,team,great
5891,room,depressing
5892,room,in the basement
5893,windows,don’t open
5894,cleanliness,top notch
5895,location,Great
5896,window in the room,Pointless
5897,location,Well situated.
5898,Staff,borderline rude
5899,Air conditioner in the room,didn’t work
5900,‘under ground floor’ room,exceptionally hot
5901,Staff,far too formal
5902,location,right next to underground station
5903,Staff,shouting loudly outside the room
5904,‘under ground floor’ room,stuffy
5905,room,very comfortable
5906,Front desk staff,very helpful
5907,hotel,Clean
5908,location,Great
5909,Rohan at reception,accommodating
5910,Rohan at reception,always had a smile on his face
5911,Rohan at reception,very helpful
5912,Food,fresh
5913,Coffee,gorgeous
5914,Coffee,really hot
5915,Food,very hot
5916,staff,friendly
5917,staff,helpful
5918,room,modern
5919,location,Great
5920,Shower water,gets  very  hot
5921,Staff,very helpful
5922,high street,a 2 minute walk away
5923,location of the hotel,brilliant
5924,Breakfast,comprehensive
5925,room,dated
5926,I,didn't work all that well
5927,I,got a backache from the bed
5928,staff,great
5929,room,had plenty of space for storage
5930,beds,incredibly uncomfortable to sleep on
5931,I,just a 2 minute walk from the underground station
5932,hotel lobby,nice
5933,plug sockets,not working
5934,paint,peeling
5935,area,quiet at night
5936,room,quite large
5937,beds,soft
5938,I,tasty
5939,I,took a few attempts to change the channel
5940,staff,very accommodating
5941,high street,with plenty  of shops nearby
5942,room,always too cold or too hot
5943,room,impossible to get the temperature right
5944,shower,leaked water all over the already very cramped bathroom
5945,air conditioning system,terrible
5946,shower,tiny
5947,location,clean
5948,staff,exceptional
5949,location,great
5950,neighborhood,safe
5951,location,convenient
5952,conditions,not 4 stars
5953,booking,Expensive
5954,room,Incredibly small
5955,WiFi in room,No
5956,rate,higher than standard hotel rate.
5957,TowelsOverall Price,quality
5958,room,superior
5959,newspapers,free
5960,I,stayed overall 6 days during my business triphere
5961,I,would gladly come back
5962,double room,Superior
5963,room,beyond the reach of mobile telephone signals
5964,A/C vents,blowing straight to the pillows
5965,I,first thought my Sim card crashed
5966,location,good
5967,I,"planned to come late at night, sleep and check out next morning"
5968,my telephone,showed no service
5969,room in the basement,with no telephone connection
5970,sleeping,a problem
5971,mobile signals,not available in the room
5972,Everything,great
5973,staff,very friendly
5974,hotel,Lovely
5975,staffing,amazing
5976,staff,efficient
5977,We,"loved everything, everyone"
5978,location,fabulous
5979,other rooms doors,kept slamming late at night
5980,milk,put milk in fridge
5981,Bed,very hard
5982,anna,very helpful.
5983,milk,went of overnight
5984,Location,amazing
5985,balcony windows,can't open
5986,they,cancel the holding payment after you check out
5987,Curtains,excellent
5988,Room,in basement with no windows
5989,Curtains,ripped
5990,Room,slightly bigger
5991,Location,suffers from drainage issue
5992,holding fee of the total bill before we,surprise
5993,Hotel,beautiful
5994,Hotel,clean
5995,staff,friendly
5996,Greta location,next to Earl’s Court tube station
5997,buffet breakfast,always going to be hit or miss wherever you stay
5998,bathroom,bigger than we expected with a large shower
5999,breakfast,cold
6000,bed,comfortable
6001,superior room,just the right size for us
6002,breakfast,very polite and welcoming
6003,we,had to go up and down multiple stairs and down corridors to get to our rooms
6004,we,in the basement of the hotel
6005,we,tiny
6006,room,allocated met all our specific needs
6007,staff,exceptional
6008,our stay,the most comfortable
6009,corridors,dirty
6010,photos,do not match the rooms
6011,carpets,frayed
6012,photos,not current
6013,hotel,not up to previous standard when stayed 5 years ago.
6014,hotel,tired
6015,bed cover,torn
6016,hotel,in a great location
6017,hotel,incredibly clean
6018,It,really special
6019,They,upgraded our room
6020,We,a little noisy
6021,staff,Well done
6022,Breakfast,amazing
6023,staff,friendly
6024,Each and every one of the staff,helpful
6025,Each and every one of the staff,so friendly
6026,part of the hotel,spotlessly clean
6027,We,understand the importance of good friendly service
6028,hotel,went way beyond what we expected.
6029,We,wonderful
6030,location,adequate
6031,toilet,blocked by the door
6032,location,close to the Earl's Court station made it easy to get places
6033,location,comfortable
6034,I,could not tell how to turn off all of the lights to make the room completely dark
6035,toilet,difficult to maneuever to the toilet
6036,Service,fast
6037,location,good
6038,Everything,very clean
6039,staff,always take the time to make you feel so  comfortable
6040,rooms,always take the time to make you feel so  comfortable .
6041,I,helped from outside the hotel with my luggage
6042,rooms,so accommodating
6043,staff,so helpful
6044,room cleaner,Brilliant
6045,staff,really tasty
6046,staff,value for money
6047,lady,didn’t give me my change
6048,location,good
6049,lady,said I will get it when I check out
6050,staff,brilliant
6051,staff,wonderfully kind
6052,Bed,soft
6053,Lights above bed,would not switch off.
6054,staff,Friendly
6055,Rooms,Great
6056,Rooms,clean
6057,Rooms,comfortable
6058,staff,helpful
6059,Rooms,spacious
6060,Bed,comfy
6061,shower,great
6062,room,had everything we needed
6063,room,was cleaned daily
6064,bathrobes,weren't
6065,location,Great
6066,Staff,eager to help
6067,we,upgraded
6068,Staff,very friendly
6069,bottle,Complimentary
6070,Hotel,definitely went
6071,extra mileRoom,fantastic
6072,staff,clean
6073,staff,even offered assistance with carrying our bags
6074,staff,extremely friendly
6075,staff,extremely helpful
6076,room,modern
6077,elevators to our 005 room,no
6078,room,Smelly
6079,pillows,cheap
6080,lift and corridors,filthy
6081,Location,good.
6082,maid service,half assed
6083,staff,couldn’t do enough to help us with our plans and travel
6084,location,great
6085,we,would definitely stay again
6086,room,a great size
6087,room,had everything we needed
6088,looking,lovely
6089,property,well presented
6090,staff,friendly
6091,location,good
6092,bed,Remade
6093,bed,Very poor
6094,sheets,dirty
6095,First room,in the basement in the front of the property
6096,hotel,excellent
6097,staff,exceptionally helpful
6098,staff,thoughtful
6099,location,Great
6100,room,cool
6101,room,quiet
6102,breakfast,Excellent
6103,staff,Friendly
6104,location,great
6105,restraints,nice
6106,bed quality,Extremely  poor
6107,I,Heavily soiled
6108,carpet,dirty
6109,you,immediately understand why
6110,reception,in large numbers
6111,staff,nice
6112,I,rejected
6113,furniture,ugly
6114,housekeeping,extremely poor
6115,food,excellent
6116,location,most convenient
6117,room,small
6118,location,Great
6119,standard,good
6120,breakfast,nice
6121,Station,a 2 minute walk
6122,cleaner,braught us water bottles and fresh towels
6123,hotel,down a quiet road.
6124,I,not too far away from anywhere
6125,I,perfect
6126,size of the room,quite small
6127,cleaner,so polite
6128,I,very clean
6129,location,Perfect
6130,restaurants,Plenty good
6131,location,near underground stop.
6132,location,Dirty
6133,location,Good
6134,Double,Superior
6135,Room description,Superior Double
6136,Wardrobe door,clashed with bedside cabinet.
6137,Double,should be standard double
6138,location,uneven
6139,Cleaner,wasn't very thorough
6140,We,exceptional
6141,We,friendly
6142,We,good
6143,We,helpful
6144,We,liked all of the facilities
6145,We,with the wine/drinks
6146,location,Great
6147,beds,comfortable
6148,beds,good
6149,Rooms,had everything we needed
6150,staff,Very friendly
6151,facilities,excellent
6152,facilities,very clean
6153,staff,clean
6154,food,excellent
6155,staff,nice
6156,windows,not
6157,location,2 minute walk from underground
6158,location,Great
6159,reviews,good
6160,location,amazing
6161,touches,little
6162,bed,very comfy
6163,staff,amazing
6164,upgrade,free
6165,staff,friendly
6166,stay,pleasant
6167,room,very comfortable
6168,I,cannot say anything about it
6169,staff,excellent
6170,breakfast,quality
6171,staff,very polite and helpfull
6172,Location,with acces to train Earls Court in 3 minutes
6173,it,comfortable
6174,staff,lovely
6175,it,so convenient
6176,staff,welcoming
6177,we,clean
6178,location,great
6179,rating,nice
6180,location,quite expensive
6181,our flight,suddenly changed
6182,furniture,not clean
6183,furniture,old
6184,staff,accommodating
6185,staff,friendly
6186,lift,slow
6187,staff,very welcoming
6188,location,3 min walk from Earls Court Tube or 6 min walk to Gloucester Road Tube
6189,customer service,Exceptional
6190,location,Great
6191,We,Very clean
6192,everything,exceeded our expectations
6193,We,great
6194,room,huge.
6195,street,quiet
6196,We,super comfy
6197,location,perfect
6198,it,close to Earl’s Court
6199,tubes,very handy
6200,location,also perfect
6201,staff,extremely helpful
6202,staff,friendly
6203,location,just a short walk to the underground the gateway to everywhere in London.
6204,hotel,very clean
6205,hotel,clean
6206,staff,friendly
6207,location,great
6208,staff,lovely
6209,staff,friendly
6210,carpet,nice
6211,“triple” bed,two beds pushed together that were different heights
6212,staff,very clean
6213,carpet,wet outside the bathroom
6214,Location,Comfort
6215,underground trains.,so central to Earl’s Court and othe
6216,breakfast,clean
6217,breakfast,good
6218,shower,made a very loud noise when you first turn on the water
6219,restaurante,very nice
6220,staff,very professional
6221,bathroom,very small
6222,room,with minimal space to walk around
6223,staff,excellent
6224,location,value for money
6225,breakfast,Clean
6226,staff,Comfortable
6227,shower,exellent
6228,staff,helpful
6229,bar and restaurant,reasonably priced
6230,location,clean
6231,location,friendly
6232,location,near tube
6233,Breakfast,complimentary
6234,We,enjoyed every moment of our stay
6235,location,fantastic
6236,room,had everything you could need
6237,We,lovely
6238,staff,made our stay super special
6239,service,nothing short of amazing
6240,staff,so friendly
